0,1,2,3,4,5
1.7792120950829091,2.3573703886662254,0.5927491254611214,-0.4780696982597707,-0.013007581745930266,-0.08581129981724427
0.6041698858128364,1.7009202685108964,0.8042434781140009,-0.28252516928358234,-0.05669429299681069,-0.05677650318253299
2.710287964244469,2.4723911985412874,0.585084556406844,-0.27200200561878324,-0.03210954395961648,-0.02662938135376391
2.519040700377458,2.362023405086996,0.5626490938579968,-0.309546702950465,-0.04774280062292333,-0.00905685552567776
2.305968982060631,2.268459962071831,0.4491478334670944,-0.47363557374984216,-0.010490859183284814,-0.028676175961449425
3.0015186273744376,2.4510241101742176,0.5027984745092229,-0.2823836894051104,-0.08894100360542974,-0.014583506820808912
2.997032235732424,2.42019193297443,0.4514050126964807,-0.33617579798281416,-0.01871976234767286,-0.03656013104698048
2.1911830292400087,2.011558417598827,0.46292823841901615,-0.3874641721218425,0.1303829075835537,-0.06105150399962849
2.5471615929010927,2.0725682282313627,0.6474457278585924,-0.08079019700579514,0.04327014900757768,-0.02226224679104237
1.5379653978219838,1.5928798423672854,0.621773185837524,-0.20221154086448098,-0.057349982033855815,-0.07211613524564645
3.043497373392834,2.312301057748483,0.4509607140966286,-0.28017977455368126,-0.03097285107144259,-0.003589578571439694
2.637796508025482,2.0911751957325886,0.5545153407510199,-0.17773429389580708,0.020184420771705167,-0.019297361159869637
2.890726450506806,2.135922226940941,0.5922094029287096,-0.0776175212163508,0.03949605082045111,-0.011160708542417918
2.7281451003596806,2.1331807322902554,0.5246664588469905,-0.20617390682367667,-0.004022290236981318,0.002896329074442375
2.862476955031894,2.054705769274398,0.8549493594491219,0.27460420894869525,-0.03167286466996268,0.03552421636681826
3.092860967255159,2.2788745918056543,0.41273107564953343,-0.2989141689344398,-0.08280840502664316,-0.020196950707509764
3.472481468967306,2.4190739957226715,0.414939602679422,-0.24722199771928033,0.021160023863633286,-0.01159775625899206
3.5196211068279117,2.419613699287516,0.333134782046391,-0.3343903447521225,-0.05212638161951288,-0.005451294227878575
3.140578443953929,2.178752794261091,0.3764047904758047,-0.2886659232482954,-0.12279448132012195,-0.043841001542218046
2.1036550264659186,1.7212994572241571,0.432538164535536,-0.33099813288731395,0.024976407181694943,-0.0524184525184309
3.735797963667945,2.4379988235253687,0.2806707923329621,-0.34433207859621945,-0.11569878062053524,-0.0030399290349133246
3.443940783127248,2.285453428916928,0.404729622589378,-0.2120570156769536,-0.07912608307670757,0.013311255483753785
2.244493069687497,1.7507528122112155,0.4531091191872218,-0.27760445511939363,0.03276340954084069,-0.04002130215986984
2.8876580399035463,2.049424196226643,0.3805165099841688,-0.30557790702601245,-0.0068966161468828144,-0.022725702217952705
2.7221789872697264,1.8235700066099931,0.7096208054526599,0.14967032709406958,-0.07892340855248828,-0.0321801814550824
0.8229669570875457,1.1334445342094057,0.5356133261971168,-0.3269224148733741,-0.06466065612625076,-0.059551651559815524
1.8896915221275907,1.5985926592382833,0.4224412111272373,-0.3535083873657566,-0.05133922931234163,-0.032331540239838134
2.679607766388043,1.884747942222434,0.6672697096443307,0.057052286996446315,0.02617636258271091,0.03542238900608735
3.5806593176352903,2.2823205594534555,0.3737691977386194,-0.21203208843979895,-0.0015645310455446868,0.02685964080020501
3.368815142860154,2.225490614554375,0.28625011077022755,-0.3603227548379194,0.13608554833265343,0.0021252146884543862
3.703204235898096,2.3535663481273374,0.2771154263460953,-0.3247764797582454,-0.06257528675979232,0.012611432927947162
3.3967994836748687,2.1884585264432292,0.3615069494145628,-0.23924458379382524,-0.10723840400444484,0.01393045268268709
1.5912257660489844,1.2557610015717555,0.9738863567164125,0.3851634116448186,-0.014211374190238279,-0.00016249343768304559
3.7011136581929662,2.3424868570648396,0.33494428200597104,-0.25179268907879343,0.0663896750367305,0.03940831191046238
2.0981028678616003,1.5862806152950146,0.3885143255908513,-0.32994186133041736,-0.11093329763773135,-0.05841035891539914
3.5507471490199585,2.120655207186011,0.597905426224113,0.1251790612977495,-0.07229190431829832,0.02993949195811515
1.8948342903278952,1.4948695374416416,0.41217746638793135,-0.325720750409973,0.09124172356682411,-0.01726987627318611
0.9659429905377049,1.0345842781998145,0.6470658825973172,-0.10825045928501349,-0.06233636064418611,-0.03414857208394419
2.2985852948901924,1.5700461731455184,0.5425852935842564,-0.07553414021115333,-0.07664613343143575,-0.04106675955710197
2.529633515844179,1.7222301193994916,0.4874040109242251,-0.1453760751864233,0.17381217345382186,-0.00897823833483587
3.150448204865718,1.9915475139603713,0.4235520504485731,-0.15615223376687606,0.10075229492672762,0.00983278728022306
3.0440914984025627,1.98168850072358,0.35626772224225023,-0.2663262022927338,0.10520870626654352,0.02148628298112083
1.473688602132192,1.252618374888469,0.5292822577632861,-0.20119405390110326,0.06867232510707287,-0.028984403913042824
3.600296793661628,2.2036072330534187,0.27893217388857816,-0.2958088198197964,0.2023413697355969,0.0032382910095148437
1.2731278437530509,1.086956480173278,0.6584818757254823,-0.027517076126478704,-0.0759236663718195,-0.035327276088294376
2.943652330704807,1.9092606943135797,0.3044496138104211,-0.32810770027156466,0.03368060083043323,-0.010272134183521426
3.685247784443827,2.2558570487535325,0.22060433712134708,-0.3601411412059707,-0.07743845506138924,0.02001414480716317
3.065280216723987,1.8720849642267736,0.4713199032501906,-0.0711137960316806,0.04020763909595812,-0.003996822120192303
2.9773029218408955,1.8722048515136986,0.36843696449384994,-0.2264765810646415,0.17243499797738693,-0.021296324136770912
0.5459845304099076,0.6703949472169765,0.7465436602443989,0.04095881937182189,0.10509197040720653,-0.07994988201119195
3.908554857100347,2.2841556744507807,0.29259112637806894,-0.2197765151547006,-0.007915860420603686,0.017299097774700012
3.3151006448581435,2.049162482471744,0.2995066965122798,-0.2836157574215189,-0.061923717251080306,0.01021150583497098
2.9138755315897553,1.837357477353841,0.3685893395390772,-0.22769531715624136,0.037029034602275114,-0.009665109244266178
3.7044035190159934,2.2372071166697385,0.26903353960255516,-0.2922507724954542,0.19601279889957426,0.0396419350722866
